policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
hover,hit,True,0.08651183025740147,"[-0.06615680105697828, 0.055745622683694575]","[-0.050974870681423076, 0.04157674105847901]",5.0,5.135524104597518,0.5417333378380316,82000010,,5.826012743890686,5.135524104597518
hover,hit,True,0.08567712658047179,"[-0.06065167222322386, 0.060514003962825004]","[-0.03949556296204319, 0.050343890663754144]",4.5,4.749895838172099,0.44656836012110374,82000011,,5.968756787767138,4.749895838172099
hover,hit,True,0.055802933320172575,"[-0.05547235179915813, 0.006065109480138338]","[-0.06800078071408605, -0.018774950772700742]",4.5,4.635861247827059,0.5401860830661573,82000012,,6.490559584304243,4.635861247827059
hover,hit,True,0.07744596927104964,"[-0.0726277396018004, -0.026890325335805085]","[-0.05554122738201965, 0.019421699389393934]",4.6000000000000005,4.771166363932469,0.5422148343866068,82000013,,6.109521215267609,4.771166363932469
hover,hit,True,0.023906300060981996,"[0.01855709490102328, -0.015071344048893699]","[-0.013796930877804231, 0.022929185243413152]",4.0,4.201843292261813,0.5028245454951406,82000014,,6.929443063875839,4.201843292261813
hover,hit,True,0.04178215372326398,"[0.009472753587721275, -0.04069416800010507]","[0.04668842570087102, -0.05629048178704429]",3.7,3.909890601984942,0.5071893830768016,82000015,,6.859475509906856,3.909890601984942
hover,hit,True,0.06934339086256859,"[0.02805021409797848, 0.06341680648989297]","[0.03833389082116051, 0.03924568555383608]",4.2,4.420026631525828,0.5103355435580068,82000016,,6.356357301689016,4.420026631525828
hover,hit,True,0.0844522147032005,"[0.002324855156967967, -0.08442020858049684]","[0.006167981602366049, -0.07536733043783009]",6.2,6.315088021140267,0.46803967985175887,82000017,,5.569484374286979,6.315088021140267
hover,hit,True,0.03903168128755134,"[-0.010120174211479864, -0.03769687278889701]","[0.017287875503045454, -0.0391449675072708]",4.1000000000000005,4.272958566826947,0.4726489717713497,82000018,,6.786917019242841,4.272958566826947
hover,hit,True,0.035825820040581095,"[0.029691007694383487, -0.02004827782309898]","[0.04592747554363451, -0.05082148211941845]",3.4000000000000004,3.58292441539046,0.4760082779828813,82000019,,6.991544520792579,3.58292441539046
hover,hit,True,0.03767338412141298,"[0.02814896899820337, -0.02503835888187797]","[0.058485216598103344, -0.002631820758244501]",4.5,4.6438022016218845,0.44995530882465196,82000020,,6.69977976899265,4.6438022016218845
hover,hit,True,0.06601595153576394,"[0.04163958472981778, 0.051227442261942556]","[0.03981201168242711, 0.034800737405132696]",5.1000000000000005,5.257791247977744,0.5300460489047208,82000021,,6.186962239855268,5.257791247977744
hover,hit,True,0.020288603207030503,"[-0.013194247408395934, -0.01541230856875003]","[-0.04362148567997361, -0.009255733018612457]",4.1000000000000005,4.302471546310822,0.4999104706103561,82000022,,6.9241817999886015,4.302471546310822
hover,hit,True,0.036831877069458493,"[0.035842354112062894, -0.008480142697218633]","[0.0022219653612412654, -0.06050862967709302]",3.5,3.6824841663713537,0.4933656756358725,82000023,,6.957520102659295,3.6824841663713537
hover,hit,True,0.0551295635144998,"[0.04804331076185774, -0.027039028539110492]","[0.03683954602549743, -0.0399902063692224]",4.9,5.074404904871277,0.48405072207891364,82000024,,6.399781632926016,5.074404904871277
hover,hit,True,0.06248765866094583,"[0.037971529342993554, -0.04962731550548607]","[0.02308935418575106, -0.036635737818934165]",6.2,6.322480789190302,0.4946254664232006,82000025,,5.967937347539893,6.322480789190302
hover,hit,True,0.06408920129385895,"[0.04670482389426858, -0.043887186598028025]","[0.011207107789011267, -0.04985307523061715]",3.8000000000000003,3.9643122294653916,0.5399123531656118,82000026,,6.54291040463151,3.9643122294653916
hover,hit,True,0.06005236725329027,"[-0.016168522982527023, 0.05783481371360632]","[0.011800641387048505, 0.05570149513380462]",4.2,4.385122346436103,0.5405297754098588,82000027,,6.504779405836537,4.385122346436103
